"","likelihood","bart","expr","rank_size","cancer"
"6",0.5,0.823,1.99629550278101,1,"KICH"
"11",0.5,0.07,1.72655455115936,2,"LUSC"
"2",0.5,0.0679999999999999,1.56542093259749,3,"BRCA_1"
"14",0.5,0.077,1.54174437051791,4,"THCA"
"4",0.5,0.049,1.51266131830411,5,"COAD_READ"
"7",0.5,0.108,1.50078173249798,6,"KIRC"
"10",0.5,0.053,1.47446392011009,7,"LUAD"
"1",0.5,0.267,1.46102644527635,8,"BLCA"
"8",0.5,0.0600000000000001,1.40763244844328,9,"KIRP"
"13",0.5,0.052,1.3520338371031,10,"STES"
"3",0.5,0.162,1.34414900241557,11,"BRCA_2"
"15",0.5,0.128,1.27845082621763,12,"UCEC"
"5",0.5,0.121,1.19018157564437,13,"HNSC"
"12",0.5,0.07,1.1894419484391,14,"PRAD"
"9",0.5,0.0610000000000001,0.642377780871824,15,"LIHC"
