"","likelihood","bart","expr","rank_size","cancer"
"15",0.5,0.843,2.46861369695574,1,"UCEC"
"1",0.5,0.82,2.46392737885006,2,"BLCA"
"11",0.5,0.846,2.33527550588934,3,"LUSC"
"12",0.5,0.771,2.22852522575248,4,"PRAD"
"13",0.5,0.485,2.2235072873242,5,"STES"
"3",0.5,0.926,2.19688434240773,6,"BRCA_2"
"2",0.5,0.873,2.13517201012016,7,"BRCA_1"
"4",0.5,0.534,2.10573277597596,8,"COAD_READ"
"5",0.5,0.823,2.08543927311074,9,"HNSC"
"10",0.5,0.712,2.03684365939641,10,"LUAD"
"14",0.5,0.785,1.98229262849959,11,"THCA"
"6",0.5,0.939,1.80805821972895,12,"KICH"
"8",0.5,0.736,1.71436765409041,13,"KIRP"
"7",0.5,0.478,1.71075588933022,14,"KIRC"
"9",0.5,0.841,1.47229369798173,15,"LIHC"
