"","likelihood","bart","expr","rank_size","cancer"
"13",0.5,0.825,0.669427327476662,1,"STES"
"4",0.5,0.845,0.41043548607151,2,"COAD_READ"
"11",0.5,0.647,0.347751023865421,3,"LUSC"
"3",0.5,0.361,0.154537999533494,4,"BRCA_2"
"5",0.5,0.879,-0.038149632330121,5,"HNSC"
"15",0.5,0.202,-0.070694345876443,6,"UCEC"
"2",0.5,0.645,-0.182620606201724,7,"BRCA_1"
"1",0.5,0.272,-0.262099296153533,8,"BLCA"
"10",0.5,0.656,-0.501312321110317,9,"LUAD"
"9",0.5,0.757,-1.15813236790639,10,"LIHC"
"7",0.5,0.574,-1.291836940774,11,"KIRC"
"12",0.5,0.526,-1.5413772733065,12,"PRAD"
"8",0.5,0.793,-1.60772781206791,13,"KIRP"
"14",0.5,0.779,-1.61219414084298,14,"THCA"
"6",0.5,0.69,-1.79949267265812,15,"KICH"
