"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.724,1.8933391309156,8,"BLCA"
"2",0.5,0.474,2.20725513119827,2,"BRCA_1"
"3",0.5,0.539,2.03418727338484,5,"BRCA_2"
"4",0.5,0.485,1.4539814191721,13,"COAD_READ"
"5",0.5,0.43,1.42471795943456,14,"HNSC"
"6",0.5,0.303,1.91515115829832,7,"KICH"
"7",0.5,0.509,2.06147270902524,4,"KIRC"
"8",0.5,0.513,1.70492209095816,10,"KIRP"
"9",0.5,0.491,1.19970312298357,15,"LIHC"
"10",0.5,0.411,1.81670440338937,9,"LUAD"
"11",0.5,0.364,2.02264878670436,6,"LUSC"
"12",0.5,0.309,2.15531319638639,3,"PRAD"
"13",0.5,0.411,2.28244596696296,1,"STES"
"14",0.5,0.322,1.55527972730267,12,"THCA"
"15",0.5,0.606,1.67374051363057,11,"UCEC"
