"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.967,2.0539310008291,1,"BRCA_1"
"7",0.5,0.979,1.9356488739489,2,"KIRC"
"12",0.5,0.955,1.88454417849722,3,"PRAD"
"10",0.5,0.977,1.85178831862904,4,"LUAD"
"14",0.5,0.968,1.83469406961865,5,"THCA"
"3",0.5,0.982,1.79543129521118,6,"BRCA_2"
"13",0.5,0.962,1.79481557694102,7,"STES"
"4",0.5,0.972,1.56976765229383,8,"COAD_READ"
"15",0.5,0.966,1.48610477337941,9,"UCEC"
"11",0.5,0.942,1.41639504836943,10,"LUSC"
"1",0.5,0.802,1.38292639489719,11,"BLCA"
"8",0.5,0.958,1.37652454161002,12,"KIRP"
"6",0.5,0.437,1.14590285150962,13,"KICH"
"5",0.5,0.977,1.09459322700415,14,"HNSC"
"9",0.5,0.973,1.02233668117702,15,"LIHC"
