"","likelihood","bart","expr","rank_size","cancer"
"15",0.5,0.261,-1.03608437641097,1,"UCEC"
"11",0.5,0.547,-1.14328885645517,2,"LUSC"
"3",0.5,0.157,-1.70294992984281,3,"BRCA_2"
"13",0.5,0.643,-1.74120414638668,4,"STES"
"4",0.5,0.24,-1.80285728494634,5,"COAD_READ"
"10",0.5,0.603,-1.96714406459871,6,"LUAD"
"5",0.5,0.5,-1.96916368764113,7,"HNSC"
"1",0.5,0.402,-1.98173766927924,8,"BLCA"
"8",0.5,0.397,-2.18914531879856,9,"KIRP"
"9",0.5,0.387,-2.19795881267635,10,"LIHC"
"7",0.5,0.529,-2.22615978485246,11,"KIRC"
"2",0.5,0.387,-2.22671267263479,12,"BRCA_1"
"14",0.5,0.34,-2.23023678297662,13,"THCA"
"12",0.5,0.661,-2.27843458878554,14,"PRAD"
"6",0.5,0.161,-2.30014878638873,15,"KICH"
