"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.1,3.04869453795289,4,"BLCA"
"2",0.5,0.608,3.22382323287129,2,"BRCA_1"
"3",0.5,0.228,3.33445548054196,1,"BRCA_2"
"4",0.5,0.868,3.0327385755022,6,"COAD_READ"
"5",0.5,0.889,3.03444272770385,5,"HNSC"
"6",0.5,0.533,2.04572534921686,15,"KICH"
"7",0.5,0.701,2.71726750266476,12,"KIRC"
"8",0.5,0.878,2.57797996622926,14,"KIRP"
"9",0.5,0.555,2.60212856390056,13,"LIHC"
"10",0.5,0.887,2.8804723674134,8,"LUAD"
"11",0.5,0.899,3.02190076094423,7,"LUSC"
"12",0.5,0.467,2.74669744070897,10,"PRAD"
"13",0.5,0.917,2.73843931633981,11,"STES"
"14",0.5,0.898,2.75091396241811,9,"THCA"
"15",0.5,0.195,3.07773263947617,3,"UCEC"
