"","likelihood","bart","expr","rank_size","cancer"
"13",0.5,0.484,0.971822531366356,1,"STES"
"2",0.5,0.673,0.757248791875388,2,"BRCA_1"
"12",0.5,0.552,0.708353173292816,3,"PRAD"
"11",0.5,0.795,0.690639020271267,4,"LUSC"
"4",0.5,0.56,0.622537546415978,5,"COAD_READ"
"3",0.5,0.267,0.610991936966861,6,"BRCA_2"
"10",0.5,0.586,0.574937937889759,7,"LUAD"
"1",0.5,0.223,0.566331963622128,8,"BLCA"
"5",0.5,0.649,0.505011802155532,9,"HNSC"
"14",0.5,0.601,0.449483922740459,10,"THCA"
"15",0.5,0.312,0.448113608919509,11,"UCEC"
"7",0.5,0.499,0.439337827393899,12,"KIRC"
"6",0.5,0.721,0.290760024820715,13,"KICH"
"8",0.5,0.685,0.202495034691924,14,"KIRP"
"9",0.5,0.725,-0.0432692048067057,15,"LIHC"
