"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.621,2.40826674576141,1,"BLCA"
"2",0.5,0.884,2.29431180093415,2,"BRCA_1"
"3",0.5,0.838,2.14506602109162,3,"BRCA_2"
"11",0.5,0.626,2.03680518672445,4,"LUSC"
"14",0.5,0.9,1.92775227171541,5,"THCA"
"5",0.5,0.849,1.84420362600115,6,"HNSC"
"12",0.5,0.816,1.83582410912398,7,"PRAD"
"15",0.5,0.753,1.73088719563304,8,"UCEC"
"7",0.5,0.905,1.64885525639486,9,"KIRC"
"10",0.5,0.799,1.44651974194456,10,"LUAD"
"13",0.5,0.804,1.44495483931663,11,"STES"
"8",0.5,0.903,1.17772965670029,12,"KIRP"
"4",0.5,0.775,1.08429109764399,13,"COAD_READ"
"6",0.5,0.559,0.90648907322999,14,"KICH"
"9",0.5,0.903,0.412041546881759,15,"LIHC"
