"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.753,3.28427732179799,1,"BLCA"
"2",0.5,0.628,3.08857540639145,2,"BRCA_1"
"3",0.5,0.961,2.36119750835665,11,"BRCA_2"
"4",0.5,0.857,2.31050304372284,12,"COAD_READ"
"5",0.5,0.846,2.62101583331007,10,"HNSC"
"6",0.5,0.941,1.78347656272015,15,"KICH"
"7",0.5,0.413,2.73790870735442,7,"KIRC"
"8",0.5,0.773,2.82443223952109,6,"KIRP"
"9",0.5,0.839,2.13123165202012,14,"LIHC"
"10",0.5,0.585,2.64952467907123,8,"LUAD"
"11",0.5,0.766,2.63554789460654,9,"LUSC"
"12",0.5,0.537,2.96158950687885,4,"PRAD"
"13",0.5,0.693,2.29364324519803,13,"STES"
"14",0.5,0.623,2.88591042708335,5,"THCA"
"15",0.5,0.792,3.02479148618054,3,"UCEC"
