"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.944,0.722529762246186,1,"BRCA_1"
"6",0.5,0.806,0.39599177686727,2,"KICH"
"3",0.5,0.588,0.378895038288748,3,"BRCA_2"
"1",0.5,0.793,0.313026436236035,4,"BLCA"
"12",0.5,0.758,0.310471645847364,5,"PRAD"
"10",0.5,0.848,0.267460745262847,6,"LUAD"
"15",0.5,0.931,0.25258056013202,7,"UCEC"
"13",0.5,0.619,0.244224607427482,8,"STES"
"14",0.5,0.678,0.243872284794789,9,"THCA"
"7",0.5,0.353,0.214741321418047,10,"KIRC"
"8",0.5,0.372,0.155968851178175,11,"KIRP"
"4",0.5,0.763,-0.0322147369654051,12,"COAD_READ"
"11",0.5,0.827,-0.181089562387143,13,"LUSC"
"5",0.5,0.225,-1.05996233527785,14,"HNSC"
"9",0.5,0.561,-1.08607450749421,15,"LIHC"
