"","likelihood","bart","expr","rank_size","cancer"
"12",0.5,0.977,5.90596360600638,1,"PRAD"
"2",0.5,0.893,1.0719679155271,2,"BRCA_1"
"11",0.5,0.601,0.447320776746201,3,"LUSC"
"3",0.5,0.098,0.413989456981918,4,"BRCA_2"
"5",0.5,0.17,0.356078106469387,5,"HNSC"
"13",0.5,0.666,0.0232225893326636,6,"STES"
"10",0.5,0.703,0.00780475245060407,7,"LUAD"
"1",0.5,0.192,-0.029441542351931,8,"BLCA"
"15",0.5,0.237,-0.0315639637528402,9,"UCEC"
"8",0.5,0.227,-0.203000285813973,10,"KIRP"
"7",0.5,0.454,-0.636071454108902,11,"KIRC"
"9",0.5,0.334,-0.673795974436309,12,"LIHC"
"14",0.5,0.252,-0.765129008860823,13,"THCA"
"6",0.5,0.772,-0.796693726297456,14,"KICH"
"4",0.5,0.291,-1.00261323250864,15,"COAD_READ"
