"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.433,0.62631510392098,1,"BLCA"
"13",0.5,0.78,0.501387763052804,2,"STES"
"11",0.5,0.761,0.298771403939565,3,"LUSC"
"5",0.5,0.863,-0.13834575492681,4,"HNSC"
"4",0.5,0.821,-0.313166203428116,5,"COAD_READ"
"3",0.5,0.641,-0.812149871423931,6,"BRCA_2"
"2",0.5,0.876,-1.53101868772222,7,"BRCA_1"
"15",0.5,0.527,-1.62489035186838,8,"UCEC"
"10",0.5,0.91,-1.68506169706855,9,"LUAD"
"12",0.5,0.893,-1.68571373716417,10,"PRAD"
"8",0.5,0.692,-1.92322122424774,11,"KIRP"
"7",0.5,0.71,-1.96303682557564,12,"KIRC"
"14",0.5,0.806,-2.04402958443312,13,"THCA"
"9",0.5,0.906,-2.11518416412385,14,"LIHC"
"6",0.5,0.185,-2.16304066336245,15,"KICH"
