"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.259,2.12456930075708,6,"BLCA"
"2",0.5,0.535,3.84567830612589,2,"BRCA_1"
"3",0.5,0.258,2.9044673088815,4,"BRCA_2"
"4",0.5,0.208,1.825690274547,7,"COAD_READ"
"5",0.5,0.109,0.839003822956071,14,"HNSC"
"6",0.5,0.357,0.603383134203163,15,"KICH"
"7",0.5,0.284,1.71673065849848,9,"KIRC"
"8",0.5,0.504,1.70825566424473,10,"KIRP"
"9",0.5,0.34,1.64977204367516,12,"LIHC"
"10",0.5,0.81,2.14110373196259,5,"LUAD"
"11",0.5,0.677,1.73075216299256,8,"LUSC"
"12",0.5,0.583,4.64333660688968,1,"PRAD"
"13",0.5,0.636,1.32034893760715,13,"STES"
"14",0.5,0.508,1.68278403321085,11,"THCA"
"15",0.5,0.854,3.08060983782707,3,"UCEC"
