"","likelihood","bart","expr","rank_size","cancer"
"3",0.5,0.245,0.829823878774382,1,"BRCA_2"
"2",0.5,0.514,0.6607582568856,2,"BRCA_1"
"4",0.5,0.444,0.644052810370803,3,"COAD_READ"
"12",0.5,0.742,0.627703450337691,4,"PRAD"
"13",0.5,0.653,0.495161104555143,5,"STES"
"1",0.5,0.265,0.444940171276355,6,"BLCA"
"15",0.5,0.234,0.39598333708309,7,"UCEC"
"10",0.5,0.538,0.342654340970574,8,"LUAD"
"11",0.5,0.549,0.230726002224314,9,"LUSC"
"7",0.5,0.753,0.187779685456025,10,"KIRC"
"5",0.5,0.617,-0.095165503085408,11,"HNSC"
"8",0.5,0.469,-0.170322336922485,12,"KIRP"
"14",0.5,0.651,-0.177626591362301,13,"THCA"
"9",0.5,0.602,-0.314208889842134,14,"LIHC"
"6",0.5,0.288,-0.904944706477036,15,"KICH"
