"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.885,3.42565779547687,6,"BLCA"
"2",0.5,0.917,3.67583130704482,5,"BRCA_1"
"3",0.5,0.934,3.31297674637407,9,"BRCA_2"
"4",0.5,0.722,2.81132925250048,15,"COAD_READ"
"5",0.5,0.914,3.29822843975289,11,"HNSC"
"6",0.5,0.785,3.22063683916951,12,"KICH"
"7",0.5,0.843,4.27815327435585,2,"KIRC"
"8",0.5,0.849,4.60858430158955,1,"KIRP"
"9",0.5,0.902,2.83841257056933,14,"LIHC"
"10",0.5,0.905,3.35678963120583,7,"LUAD"
"11",0.5,0.904,3.29860806350633,10,"LUSC"
"12",0.5,0.87,3.33034881493241,8,"PRAD"
"13",0.5,0.835,3.04365651373948,13,"STES"
"14",0.5,0.812,3.86726989543661,3,"THCA"
"15",0.5,0.925,3.69757981745225,4,"UCEC"
