"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.87,3.12378622578577,2,"BLCA"
"2",0.5,0.729,2.69661381249936,9,"BRCA_1"
"3",0.5,0.911,2.99877813141801,5,"BRCA_2"
"4",0.5,0.594,3.03950217867186,3,"COAD_READ"
"5",0.5,0.684,2.95330837613269,6,"HNSC"
"6",0.5,0.717,2.67698739622732,10,"KICH"
"7",0.5,0.36,2.37646653824209,15,"KIRC"
"8",0.5,0.787,2.70651756259271,8,"KIRP"
"9",0.5,0.85,2.41743292610731,14,"LIHC"
"10",0.5,0.623,2.60363456904288,12,"LUAD"
"11",0.5,0.849,3.00560524273272,4,"LUSC"
"12",0.5,0.609,2.80151137988584,7,"PRAD"
"13",0.5,0.347,2.66141662854269,11,"STES"
"14",0.5,0.548,2.51679131123431,13,"THCA"
"15",0.5,0.774,3.48661171134878,1,"UCEC"
