"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.858,1.89448970911968,4,"BLCA"
"2",0.5,0.941,1.00039257615388,9,"BRCA_1"
"3",0.5,0.376,1.96867392000812,3,"BRCA_2"
"4",0.5,0.522,1.32619010107407,6,"COAD_READ"
"5",0.5,0.266,2.02690641281933,2,"HNSC"
"6",0.5,0.893,0.863866433182004,10,"KICH"
"7",0.5,0.306,0.187232456315137,12,"KIRC"
"8",0.5,0.25,0.11016097751249,14,"KIRP"
"9",0.5,0.542,0.204134107738792,11,"LIHC"
"10",0.5,0.688,1.02722637569072,8,"LUAD"
"11",0.5,0.629,2.33378834044971,1,"LUSC"
"12",0.5,0.71,-0.348053939698524,15,"PRAD"
"13",0.5,0.448,1.32711733675286,5,"STES"
"14",0.5,0.597,0.134387322958691,13,"THCA"
"15",0.5,0.869,1.32610811018365,7,"UCEC"
