"","likelihood","bart","expr","rank_size","cancer"
"15",0.5,0.314,-1.81627968098601,1,"UCEC"
"14",0.5,0.565,-1.86341661782758,2,"THCA"
"11",0.5,0.873,-2.05271567485815,3,"LUSC"
"13",0.5,0.481,-2.13577817632219,4,"STES"
"10",0.5,0.62,-2.14150085565055,5,"LUAD"
"3",0.5,0.362,-2.15194450131274,6,"BRCA_2"
"5",0.5,0.648,-2.17154375562025,7,"HNSC"
"2",0.5,0.64,-2.17765231935896,8,"BRCA_1"
"7",0.5,0.406,-2.18445696286815,9,"KIRC"
"4",0.5,0.616,-2.18850475904065,10,"COAD_READ"
"1",0.5,0.211,-2.19825977998493,11,"BLCA"
"12",0.5,0.521,-2.22337674457143,12,"PRAD"
"8",0.5,0.683,-2.22808003211771,13,"KIRP"
"9",0.5,0.707,-2.2691663008734,14,"LIHC"
"6",0.5,0.712,-2.28136769388191,15,"KICH"
