"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.29,1.74157814184374,1,"BLCA"
"2",0.5,0.54,1.53283861910761,2,"BRCA_1"
"4",0.5,0.379,1.36248435575776,3,"COAD_READ"
"13",0.5,0.544,1.20670520545963,4,"STES"
"8",0.5,0.617,1.13668674699607,5,"KIRP"
"15",0.5,0.216,1.10156093711586,6,"UCEC"
"3",0.5,0.244,1.06498254123592,7,"BRCA_2"
"7",0.5,0.772,0.924024691074824,8,"KIRC"
"6",0.5,0.272,0.842699229554997,9,"KICH"
"12",0.5,0.756,0.841557745179886,10,"PRAD"
"10",0.5,0.644,0.7310956940172,11,"LUAD"
"11",0.5,0.583,0.627505206931743,12,"LUSC"
"5",0.5,0.675,0.545516386693944,13,"HNSC"
"14",0.5,0.809,0.538969060387968,14,"THCA"
"9",0.5,0.657,0.453394396236098,15,"LIHC"
