"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.792,1.2707216627594,5,"BLCA"
"2",0.5,0.348,1.14737624112508,12,"BRCA_1"
"3",0.5,0.573,1.07858152934285,13,"BRCA_2"
"4",0.5,0.707,1.20688116352949,9,"COAD_READ"
"5",0.5,0.207,1.28062603660035,4,"HNSC"
"6",0.5,0.361,1.30365821996999,3,"KICH"
"7",0.5,0.248,1.00846232743072,14,"KIRC"
"8",0.5,0.155,1.2605723571694,6,"KIRP"
"9",0.5,0.25,0.213513181588268,15,"LIHC"
"10",0.5,0.395,1.1764727402152,10,"LUAD"
"11",0.5,0.34,1.24200279162549,7,"LUSC"
"12",0.5,0.431,1.20705223828053,8,"PRAD"
"13",0.5,0.555,1.46267542700864,1,"STES"
"14",0.5,0.204,1.30890173203341,2,"THCA"
"15",0.5,0.903,1.15997511218473,11,"UCEC"
