"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.641,2.00259992400828,4,"BLCA"
"2",0.5,0.352,1.97153364399045,6,"BRCA_1"
"3",0.5,0.669,1.94388806906809,7,"BRCA_2"
"4",0.5,0.292,1.93968379019272,8,"COAD_READ"
"5",0.5,0.311,1.86944056225091,9,"HNSC"
"6",0.5,0.873,1.70417566739276,13,"KICH"
"7",0.5,0.195,1.68507149934848,14,"KIRC"
"8",0.5,0.373,2.06594824955471,3,"KIRP"
"9",0.5,0.222,1.35065488230115,15,"LIHC"
"10",0.5,0.14,1.86734662151938,10,"LUAD"
"11",0.5,0.16,1.97294659121874,5,"LUSC"
"12",0.5,0.22,1.80925332504871,12,"PRAD"
"13",0.5,0.143,2.22994997514355,1,"STES"
"14",0.5,0.162,1.84809773677596,11,"THCA"
"15",0.5,0.464,2.21266266749505,2,"UCEC"
