"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.709,2.09546147136579,1,"BLCA"
"15",0.5,0.669,1.97415358662577,2,"UCEC"
"3",0.5,0.587,1.8237054050396,3,"BRCA_2"
"13",0.5,0.371,1.81239760992162,4,"STES"
"11",0.5,0.707,1.80311162307486,5,"LUSC"
"4",0.5,0.588,1.71711005240781,6,"COAD_READ"
"12",0.5,0.691,1.66453147816238,7,"PRAD"
"2",0.5,0.751,1.5267594412884,8,"BRCA_1"
"10",0.5,0.597,1.46142999794955,9,"LUAD"
"5",0.5,0.559,1.24964099336067,10,"HNSC"
"8",0.5,0.67,1.23119692385445,11,"KIRP"
"7",0.5,0.554,1.14819791761355,12,"KIRC"
"14",0.5,0.48,1.10629721627751,13,"THCA"
"6",0.5,0.358,1.02886190811382,14,"KICH"
"9",0.5,0.83,0.785636339691583,15,"LIHC"
