"","likelihood","bart","expr","rank_size","cancer"
"15",0.5,0.436,2.01414612855749,1,"UCEC"
"13",0.5,0.271,1.98741688480552,2,"STES"
"4",0.5,0.484,1.85003685712791,3,"COAD_READ"
"1",0.5,0.529,1.80334275898709,4,"BLCA"
"12",0.5,0.325,1.77280412146524,5,"PRAD"
"3",0.5,0.365,1.72311072152835,6,"BRCA_2"
"2",0.5,0.321,1.65029514337016,7,"BRCA_1"
"11",0.5,0.422,1.64822814453579,8,"LUSC"
"5",0.5,0.225,1.54856788391244,9,"HNSC"
"6",0.5,0.498,1.51567558883594,10,"KICH"
"10",0.5,0.271,1.45351073189473,11,"LUAD"
"14",0.5,0.132,1.43177858680131,12,"THCA"
"8",0.5,0.285,1.24353602246795,13,"KIRP"
"7",0.5,0.192,1.19331946559189,14,"KIRC"
"9",0.5,0.323,0.986102662823275,15,"LIHC"
