"","likelihood","bart","expr","rank_size","cancer"
"6",0.5,0.231,1.15337561100308,1,"KICH"
"13",0.5,0.711,0.956361917577919,2,"STES"
"7",0.5,0.662,0.797422350771312,3,"KIRC"
"2",0.5,0.447,0.769663763703757,4,"BRCA_1"
"8",0.5,0.309,0.755491605272848,5,"KIRP"
"10",0.5,0.443,0.653986642394038,6,"LUAD"
"14",0.5,0.474,0.613459570988021,7,"THCA"
"1",0.5,0.463,0.600108504341155,8,"BLCA"
"12",0.5,0.868,0.552355858481083,9,"PRAD"
"3",0.5,0.17,0.535226450184823,10,"BRCA_2"
"15",0.5,0.292,0.487922537870305,11,"UCEC"
"4",0.5,0.267,0.462787503814815,12,"COAD_READ"
"11",0.5,0.358,0.398859371993511,13,"LUSC"
"5",0.5,0.35,-0.322241887317626,14,"HNSC"
"9",0.5,0.529,-0.531613610391884,15,"LIHC"
