"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.762,1.45157185616363,12,"BLCA"
"2",0.5,0.664,2.05575080847372,3,"BRCA_1"
"3",0.5,0.554,2.03132187499072,4,"BRCA_2"
"4",0.5,0.704,2.06596292976176,2,"COAD_READ"
"5",0.5,0.655,1.55883707927335,10,"HNSC"
"6",0.5,0.453,0.985780872058005,15,"KICH"
"7",0.5,0.59,1.55636050583751,11,"KIRC"
"8",0.5,0.689,1.21515357119718,13,"KIRP"
"9",0.5,0.718,1.16977534651905,14,"LIHC"
"10",0.5,0.574,1.69734388892912,7,"LUAD"
"11",0.5,0.587,1.66609500969536,8,"LUSC"
"12",0.5,0.513,1.96154430316002,5,"PRAD"
"13",0.5,0.675,2.35969282334286,1,"STES"
"14",0.5,0.405,1.72652315139441,6,"THCA"
"15",0.5,0.67,1.59162846106723,9,"UCEC"
