"","likelihood","bart","expr","rank_size","cancer"
"14",0.5,0.49,1.52614026374418,1,"THCA"
"2",0.5,0.177,0.625732959787059,2,"BRCA_1"
"1",0.5,0.181,0.599419083698889,3,"BLCA"
"13",0.5,0.274,0.536839975015346,4,"STES"
"3",0.5,0.109,0.511049856201294,5,"BRCA_2"
"11",0.5,0.207,0.509951035143269,6,"LUSC"
"12",0.5,0.658,0.451099459344203,7,"PRAD"
"10",0.5,0.258,0.425523081075025,8,"LUAD"
"6",0.5,0.215,0.363981089557228,9,"KICH"
"7",0.5,0.442,0.22688725114109,10,"KIRC"
"4",0.5,0.156,0.180843250013051,11,"COAD_READ"
"5",0.5,0.231,0.152474326524373,12,"HNSC"
"15",0.5,0.153,0.133889548180358,13,"UCEC"
"8",0.5,0.192,-0.266410836015757,14,"KIRP"
"9",0.5,0.35,-1.14166951887538,15,"LIHC"
