"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.657,-0.0213469232998133,6,"BLCA"
"2",0.5,0.21,-0.624734101505116,9,"BRCA_1"
"3",0.5,0.482,0.250801415168496,5,"BRCA_2"
"4",0.5,0.143,0.54063835019704,4,"COAD_READ"
"5",0.5,0.157,1.27368569489127,1,"HNSC"
"6",0.5,0.807,-1.60797120751969,15,"KICH"
"7",0.5,0.127,-0.0480079092925222,7,"KIRC"
"8",0.5,0.149,-0.985870686861728,11,"KIRP"
"9",0.5,0.162,-1.35793141899475,14,"LIHC"
"10",0.5,0.195,-0.185794451370121,8,"LUAD"
"11",0.5,0.25,0.869099848506871,2,"LUSC"
"12",0.5,0.218,-1.04304635149438,12,"PRAD"
"13",0.5,0.122,0.83308297297577,3,"STES"
"14",0.5,0.108,-0.897363168258868,10,"THCA"
"15",0.5,0.353,-1.0828166781269,13,"UCEC"
