"","likelihood","bart","expr","rank_size","cancer"
"14",0.5,0.93,0.645194357876349,1,"THCA"
"6",0.5,0.39,0.605143105556975,2,"KICH"
"7",0.5,0.911,0.602331694708591,3,"KIRC"
"1",0.5,0.573,0.436026129535785,4,"BLCA"
"2",0.5,0.853,0.372866369610685,5,"BRCA_1"
"12",0.5,0.851,0.36300409862924,6,"PRAD"
"8",0.5,0.878,0.344248008351963,7,"KIRP"
"13",0.5,0.832,0.0474661875569754,8,"STES"
"10",0.5,0.904,0.0158796680468695,9,"LUAD"
"11",0.5,0.423,-0.0644493262485809,10,"LUSC"
"15",0.5,0.644,-0.15250704580848,11,"UCEC"
"3",0.5,0.747,-0.160585191642473,12,"BRCA_2"
"4",0.5,0.925,-0.327784045073026,13,"COAD_READ"
"5",0.5,0.936,-0.376914258696108,14,"HNSC"
"9",0.5,0.934,-0.74915452213016,15,"LIHC"
