"","likelihood","bart","expr","rank_size","cancer"
"12",0.5,0.674,2.54585302536065,1,"PRAD"
"2",0.5,0.767,2.30487092467668,2,"BRCA_1"
"14",0.5,0.628,2.15158599621654,3,"THCA"
"10",0.5,0.638,1.83496424202125,4,"LUAD"
"15",0.5,0.341,1.73316464669491,5,"UCEC"
"6",0.5,0.728,1.4611523747309,6,"KICH"
"7",0.5,0.606,1.41898941257931,7,"KIRC"
"4",0.5,0.439,1.39544734260651,8,"COAD_READ"
"11",0.5,0.77,1.36735098907052,9,"LUSC"
"3",0.5,0.303,1.35433295554783,10,"BRCA_2"
"1",0.5,0.245,1.33935758061234,11,"BLCA"
"13",0.5,0.483,1.16368519051715,12,"STES"
"5",0.5,0.625,1.05511453013876,13,"HNSC"
"8",0.5,0.648,1.02944368394085,14,"KIRP"
"9",0.5,0.807,0.979711465992307,15,"LIHC"
