"","likelihood","bart","expr","rank_size","cancer"
"3",0.5,0.193,0.314744887266977,1,"BRCA_2"
"15",0.5,0.2,-0.27217348910071,2,"UCEC"
"13",0.5,0.241,-0.493396394006615,3,"STES"
"1",0.5,0.279,-0.623054396171272,4,"BLCA"
"4",0.5,0.274,-0.684110811515544,5,"COAD_READ"
"11",0.5,0.494,-0.692704815419291,6,"LUSC"
"2",0.5,0.339,-0.918017470869324,7,"BRCA_1"
"10",0.5,0.396,-1.27724061647015,8,"LUAD"
"5",0.5,0.441,-1.46329732690081,9,"HNSC"
"12",0.5,0.407,-1.62743690372291,10,"PRAD"
"9",0.5,0.405,-1.91418050240567,11,"LIHC"
"6",0.5,0.161,-1.94152974204728,12,"KICH"
"8",0.5,0.362,-1.9470965696803,13,"KIRP"
"14",0.5,0.23,-1.95754490663319,14,"THCA"
"7",0.5,0.268,-1.99802143038587,15,"KIRC"
