"","likelihood","bart","expr","rank_size","cancer"
"4",0.5,0.95,3.45460550945981,1,"COAD_READ"
"14",0.5,0.768,2.65820315060666,2,"THCA"
"10",0.5,0.822,2.41455756376257,3,"LUAD"
"13",0.5,0.956,2.25791373796781,4,"STES"
"1",0.5,0.459,2.07014406699988,5,"BLCA"
"11",0.5,0.62,2.04614563094825,6,"LUSC"
"15",0.5,0.811,1.86296786949013,7,"UCEC"
"5",0.5,0.609,1.78413090855798,8,"HNSC"
"3",0.5,0.539,1.4044941483548,9,"BRCA_2"
"9",0.5,0.598,0.783782676337845,10,"LIHC"
"2",0.5,0.572,0.519503871626601,11,"BRCA_1"
"6",0.5,0.201,0.420279094396953,12,"KICH"
"8",0.5,0.773,-0.299640697545749,13,"KIRP"
"12",0.5,0.493,-0.366146395883469,14,"PRAD"
"7",0.5,0.558,-1.36528304040527,15,"KIRC"
