"","likelihood","bart","expr","rank_size","cancer"
"14",0.5,0.877,2.75838155284375,1,"THCA"
"6",0.5,0.237,2.75389904991437,2,"KICH"
"2",0.5,0.716,2.09776111121039,3,"BRCA_1"
"10",0.5,0.874,2.08156570144253,4,"LUAD"
"11",0.5,0.587,2.0571777046745,5,"LUSC"
"1",0.5,0.361,2.02892384079288,6,"BLCA"
"13",0.5,0.809,2.02426980843411,7,"STES"
"8",0.5,0.302,1.99773032214117,8,"KIRP"
"15",0.5,0.387,1.93440358428172,9,"UCEC"
"4",0.5,0.553,1.92529278539661,10,"COAD_READ"
"3",0.5,0.351,1.90954719288486,11,"BRCA_2"
"12",0.5,0.917,1.90170311088087,12,"PRAD"
"7",0.5,0.81,1.85648390751896,13,"KIRC"
"5",0.5,0.76,1.76600915922102,14,"HNSC"
"9",0.5,0.825,1.47212266011802,15,"LIHC"
