"","likelihood","bart","expr","rank_size","cancer"
"11",0.5,0.493,2.35971916227232,1,"LUSC"
"3",0.5,0.595,1.85420963865109,2,"BRCA_2"
"12",0.5,0.262,1.7097123685621,3,"PRAD"
"13",0.5,0.3,1.59133920939377,4,"STES"
"14",0.5,0.223,1.54249662017655,5,"THCA"
"2",0.5,0.343,1.51477537287318,6,"BRCA_1"
"15",0.5,0.592,1.4616600530949,7,"UCEC"
"5",0.5,0.378,1.44504859810441,8,"HNSC"
"1",0.5,0.707,1.4449574644797,9,"BLCA"
"10",0.5,0.352,1.41743457805336,10,"LUAD"
"7",0.5,0.262,1.38961759555323,11,"KIRC"
"4",0.5,0.516,1.34230522772405,12,"COAD_READ"
"6",0.5,0.536,1.30828905393715,13,"KICH"
"8",0.5,0.365,1.26481682559863,14,"KIRP"
"9",0.5,0.38,0.934197319971995,15,"LIHC"
