"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.279,-0.949050406621291,5,"BLCA"
"2",0.5,0.716,-0.859574968506766,4,"BRCA_1"
"3",0.5,0.353,-0.703605014110878,3,"BRCA_2"
"4",0.5,0.369,-1.02255085271029,6,"COAD_READ"
"5",0.5,0.46,-1.55141286737338,9,"HNSC"
"6",0.5,0.516,-2.26152859957977,14,"KICH"
"7",0.5,0.732,-2.24559937835185,13,"KIRC"
"8",0.5,0.39,-2.26797184208268,15,"KIRP"
"9",0.5,0.747,-1.23155318886086,7,"LIHC"
"10",0.5,0.739,-2.15789397832724,12,"LUAD"
"11",0.5,0.85,-1.82368525559209,11,"LUSC"
"12",0.5,0.754,-1.67325337862344,10,"PRAD"
"13",0.5,0.582,-0.331956406790603,2,"STES"
"14",0.5,0.727,-1.45750097478488,8,"THCA"
"15",0.5,0.34,-0.214735507513905,1,"UCEC"
