"","likelihood","bart","expr","rank_size","cancer"
"4",0.5,0.293,-0.229926928687157,1,"COAD_READ"
"13",0.5,0.462,-0.275163788683059,2,"STES"
"10",0.5,0.669,-0.429785018609952,3,"LUAD"
"11",0.5,0.608,-0.442689413230161,4,"LUSC"
"2",0.5,0.636,-0.457026027336366,5,"BRCA_1"
"7",0.5,0.68,-0.538252570828892,6,"KIRC"
"3",0.5,0.218,-0.55499251370156,7,"BRCA_2"
"8",0.5,0.579,-0.567623565240362,8,"KIRP"
"15",0.5,0.19,-0.610487603045891,9,"UCEC"
"12",0.5,0.698,-0.642196880590267,10,"PRAD"
"1",0.5,0.295,-0.649407764695246,11,"BLCA"
"14",0.5,0.785,-0.795076843151023,12,"THCA"
"6",0.5,0.262,-1.06388683986369,13,"KICH"
"5",0.5,0.673,-1.06977129513832,14,"HNSC"
"9",0.5,0.757,-1.34233964894112,15,"LIHC"
