"","likelihood","bart","expr","rank_size","cancer"
"14",0.5,0.301,0.456178386761333,1,"THCA"
"6",0.5,0.264,0.415858646607384,2,"KICH"
"3",0.5,0.107,0.161506940324808,3,"BRCA_2"
"12",0.5,0.762,0.115654029442221,4,"PRAD"
"7",0.5,0.403,0.0317833028594646,5,"KIRC"
"15",0.5,0.117,-0.0159094758011902,6,"UCEC"
"10",0.5,0.419,-0.0254809013478155,7,"LUAD"
"13",0.5,0.372,-0.125786795609879,8,"STES"
"2",0.5,0.498,-0.129863251997465,9,"BRCA_1"
"8",0.5,0.307,-0.210330102445786,10,"KIRP"
"11",0.5,0.558,-0.28985615450497,11,"LUSC"
"1",0.5,0.236,-0.350127961971294,12,"BLCA"
"5",0.5,0.343,-0.358745584626689,13,"HNSC"
"4",0.5,0.176,-0.632836721904349,14,"COAD_READ"
"9",0.5,0.591,-0.865268238971939,15,"LIHC"
