"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.099,3.43165055100979,14,"BLCA"
"2",0.5,0.25,3.63748947997948,6,"BRCA_1"
"3",0.5,0.865,3.82626789673361,4,"BRCA_2"
"4",0.5,0.098,4.06405339155419,2,"COAD_READ"
"5",0.5,0.578,3.48418544223098,11,"HNSC"
"6",0.5,0.322,3.29292564525761,15,"KICH"
"7",0.5,0.939,3.53014550348068,9,"KIRC"
"8",0.5,0.89,3.52299826436592,10,"KIRP"
"9",0.5,0.136,3.56385467586195,8,"LIHC"
"10",0.5,0.226,3.68870559017332,5,"LUAD"
"11",0.5,0.119,3.63595586639558,7,"LUSC"
"12",0.5,0.361,4.23261622564265,1,"PRAD"
"13",0.5,0.172,3.45932994332633,12,"STES"
"14",0.5,0.546,3.45099589192508,13,"THCA"
"15",0.5,0.234,3.90087670604726,3,"UCEC"
