"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.184,0.331406067457514,6,"BLCA"
"2",0.5,0.436,1.15549242357284,4,"BRCA_1"
"3",0.5,0.091,0.567393561949186,5,"BRCA_2"
"4",0.5,0.559,-1.57465873168373,14,"COAD_READ"
"5",0.5,0.311,0.267230880989839,7,"HNSC"
"6",0.5,0.215,0.0882583952727308,9,"KICH"
"7",0.5,0.348,-0.932844975318915,11,"KIRC"
"8",0.5,0.229,-1.69712747472707,15,"KIRP"
"9",0.5,0.552,-1.48213018072012,13,"LIHC"
"10",0.5,0.437,1.26364042326005,2,"LUAD"
"11",0.5,0.5,1.24937525610842,3,"LUSC"
"12",0.5,0.606,2.05288646654945,1,"PRAD"
"13",0.5,0.562,-0.623966668894141,10,"STES"
"14",0.5,0.466,-1.0035890666119,12,"THCA"
"15",0.5,0.078,0.263582169101629,8,"UCEC"
