"","likelihood","bart","expr","rank_size","cancer"
"11",0.5,0.4,1.19499758070156,1,"LUSC"
"4",0.5,0.545,1.15789640956947,2,"COAD_READ"
"1",0.5,0.644,1.07510209357303,3,"BLCA"
"15",0.5,0.317,1.04177912971417,4,"UCEC"
"3",0.5,0.568,1.03060649040048,5,"BRCA_2"
"10",0.5,0.805,0.980216000670105,6,"LUAD"
"14",0.5,0.851,0.954682210512424,7,"THCA"
"13",0.5,0.477,0.917607846327685,8,"STES"
"2",0.5,0.848,0.913320927871057,9,"BRCA_1"
"7",0.5,0.633,0.884022797996734,10,"KIRC"
"12",0.5,0.834,0.87245673146015,11,"PRAD"
"8",0.5,0.616,0.698245596949811,12,"KIRP"
"5",0.5,0.854,0.649966505538151,13,"HNSC"
"6",0.5,0.674,0.519330347398345,14,"KICH"
"9",0.5,0.864,0.187328808257987,15,"LIHC"
