"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.151,2.06893505490039,4,"BLCA"
"2",0.5,0.34,1.93007865900674,11,"BRCA_1"
"3",0.5,0.17,2.13946431402237,2,"BRCA_2"
"4",0.5,0.597,2.04045292006047,6,"COAD_READ"
"5",0.5,0.787,1.96957953799695,8,"HNSC"
"6",0.5,0.6,2.19717491378092,1,"KICH"
"7",0.5,0.543,1.77491682395423,14,"KIRC"
"8",0.5,0.572,1.92550279104467,12,"KIRP"
"9",0.5,0.474,1.32411739473305,15,"LIHC"
"10",0.5,0.309,1.9630792302405,10,"LUAD"
"11",0.5,0.227,2.06769557515412,5,"LUSC"
"12",0.5,0.146,1.867646034831,13,"PRAD"
"13",0.5,0.56,2.02113453556185,7,"STES"
"14",0.5,0.728,2.1067243019876,3,"THCA"
"15",0.5,0.13,1.96821268223244,9,"UCEC"
