"","likelihood","bart","expr","rank_size","cancer"
"14",0.5,0.294,0.85785517688157,1,"THCA"
"2",0.5,0.217,0.74537534990256,2,"BRCA_1"
"6",0.5,0.896,0.714313597314406,3,"KICH"
"1",0.5,0.308,0.483776459424926,4,"BLCA"
"15",0.5,0.096,0.473840184623684,5,"UCEC"
"13",0.5,0.05,0.453096174184025,6,"STES"
"10",0.5,0.114,0.430802317453738,7,"LUAD"
"3",0.5,0.132,0.415285155877587,8,"BRCA_2"
"7",0.5,0.116,0.316231975798403,9,"KIRC"
"12",0.5,0.484,0.302049046233467,10,"PRAD"
"4",0.5,0.048,0.0972652639570803,11,"COAD_READ"
"11",0.5,0.218,-0.0290942319556026,12,"LUSC"
"8",0.5,0.079,-0.0635244090285033,13,"KIRP"
"5",0.5,0.248,-0.701615597374459,14,"HNSC"
"9",0.5,0.354,-0.836521358174558,15,"LIHC"
