"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.56,-0.174284337441951,2,"BLCA"
"2",0.5,0.258,-0.371496534318552,7,"BRCA_1"
"3",0.5,0.52,-0.294965847941,5,"BRCA_2"
"4",0.5,0.838,-0.691769728116813,14,"COAD_READ"
"5",0.5,0.424,-0.525723574786762,11,"HNSC"
"6",0.5,0.231,-1.20734506380555,15,"KICH"
"7",0.5,0.315,-0.401408587645253,8,"KIRC"
"8",0.5,0.483,-0.485773560234825,10,"KIRP"
"9",0.5,0.401,-0.681228910170675,13,"LIHC"
"10",0.5,0.449,-0.265280724230654,3,"LUAD"
"11",0.5,0.541,-0.329797748450866,6,"LUSC"
"12",0.5,0.297,-0.277804032765977,4,"PRAD"
"13",0.5,0.654,-0.548126960149373,12,"STES"
"14",0.5,0.302,-0.152188684230218,1,"THCA"
"15",0.5,0.389,-0.406194750864043,9,"UCEC"
