"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.576,0.382577507087527,1,"BRCA_1"
"12",0.5,0.675,0.352506956195413,2,"PRAD"
"14",0.5,0.522,0.342605217650844,3,"THCA"
"15",0.5,0.233,0.157223279716977,4,"UCEC"
"8",0.5,0.474,0.047374973863391,5,"KIRP"
"3",0.5,0.179,0.0332529565450105,6,"BRCA_2"
"6",0.5,0.465,0.0101074025829666,7,"KICH"
"1",0.5,0.273,-0.157222680949019,8,"BLCA"
"10",0.5,0.487,-0.210610907352297,9,"LUAD"
"11",0.5,0.536,-0.276684645916193,10,"LUSC"
"7",0.5,0.542,-0.297928908517142,11,"KIRC"
"13",0.5,0.558,-0.486410096044548,12,"STES"
"4",0.5,0.519,-0.58308385701943,13,"COAD_READ"
"5",0.5,0.55,-0.603756731449965,14,"HNSC"
"9",0.5,0.687,-0.686641934640328,15,"LIHC"
