"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.659,4.23109943035791,8,"BLCA"
"2",0.5,0.931,4.29777326354398,6,"BRCA_1"
"3",0.5,0.402,4.44009555319836,2,"BRCA_2"
"4",0.5,0.866,4.46953958911293,1,"COAD_READ"
"5",0.5,0.536,4.02077411493399,11,"HNSC"
"6",0.5,0.17,3.4376431478466,15,"KICH"
"7",0.5,0.514,3.97063861875074,12,"KIRC"
"8",0.5,0.311,3.88869154027726,13,"KIRP"
"9",0.5,0.923,3.80980915266572,14,"LIHC"
"10",0.5,0.909,4.23815011170023,7,"LUAD"
"11",0.5,0.438,4.38697139080802,4,"LUSC"
"12",0.5,0.91,4.31253308832471,5,"PRAD"
"13",0.5,0.793,4.13145056895892,10,"STES"
"14",0.5,0.844,4.1394860348576,9,"THCA"
"15",0.5,0.628,4.43323745719192,3,"UCEC"
