"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.643,1.61503625249412,12,"BLCA"
"2",0.5,0.275,1.84940158267317,2,"BRCA_1"
"3",0.5,0.468,1.65734587193448,11,"BRCA_2"
"4",0.5,0.146,1.78724486246374,3,"COAD_READ"
"5",0.5,0.277,1.65981807239687,10,"HNSC"
"6",0.5,0.65,1.7257735786466,5,"KICH"
"7",0.5,0.218,1.70236201601855,7,"KIRC"
"8",0.5,0.13,1.5474249362579,13,"KIRP"
"9",0.5,0.303,1.07351313262775,15,"LIHC"
"10",0.5,0.187,1.69070520388279,8,"LUAD"
"11",0.5,0.327,1.74423975879042,4,"LUSC"
"12",0.5,0.303,1.66348818403551,9,"PRAD"
"13",0.5,0.142,1.95839095026779,1,"STES"
"14",0.5,0.253,1.7030887025052,6,"THCA"
"15",0.5,0.32,1.50061588848146,14,"UCEC"
