"","likelihood","bart","expr","rank_size","cancer"
"13",0.5,0.545,-2.16861412606158,1,"STES"
"1",0.5,0.52,-2.25473736934501,2,"BLCA"
"3",0.5,0.538,-2.26667458918246,3,"BRCA_2"
"4",0.5,0.511,-2.2709224146253,4,"COAD_READ"
"10",0.5,0.543,-2.27362262124432,5,"LUAD"
"15",0.5,0.496,-2.27674935769781,6,"UCEC"
"9",0.5,0.734,-2.28325661823745,7,"LIHC"
"8",0.5,0.594,-2.28659395147807,8,"KIRP"
"5",0.5,0.717,-2.29053106975595,9,"HNSC"
"11",0.5,0.632,-2.29142487392951,10,"LUSC"
"7",0.5,0.578,-2.29186820165966,11,"KIRC"
"2",0.5,0.707,-2.2960956458586,12,"BRCA_1"
"14",0.5,0.584,-2.29721337243072,13,"THCA"
"12",0.5,0.674,-2.29823304424124,14,"PRAD"
"6",0.5,0.674,-2.30025943351983,15,"KICH"
