"","likelihood","bart","expr","rank_size","cancer"
"13",0.5,0.652,2.15959981588473,1,"STES"
"14",0.5,0.533,2.02825570620139,2,"THCA"
"11",0.5,0.696,1.98552862392047,3,"LUSC"
"2",0.5,0.942,1.97279397912833,4,"BRCA_1"
"3",0.5,0.78,1.94934984234863,5,"BRCA_2"
"7",0.5,0.226,1.92555866402239,6,"KIRC"
"8",0.5,0.195,1.85254598751731,7,"KIRP"
"15",0.5,0.949,1.83416227785764,8,"UCEC"
"6",0.5,0.508,1.75110966810291,9,"KICH"
"4",0.5,0.92,1.74505088366702,10,"COAD_READ"
"10",0.5,0.775,1.72364065109268,11,"LUAD"
"5",0.5,0.25,1.71173277307601,12,"HNSC"
"12",0.5,0.579,1.69669083268758,13,"PRAD"
"1",0.5,0.945,1.64191421742945,14,"BLCA"
"9",0.5,0.589,1.37050908108453,15,"LIHC"
