"","likelihood","bart","expr","rank_size","cancer"
"7",0.5,0.819,-0.544447017377366,1,"KIRC"
"1",0.5,0.582,-0.795394660792399,2,"BLCA"
"14",0.5,0.816,-0.80324279678554,3,"THCA"
"12",0.5,0.899,-0.981478601806357,4,"PRAD"
"2",0.5,0.779,-1.01945126413124,5,"BRCA_1"
"3",0.5,0.474,-1.08443650776067,6,"BRCA_2"
"15",0.5,0.377,-1.27877384382604,7,"UCEC"
"10",0.5,0.861,-1.29911370603455,8,"LUAD"
"13",0.5,0.767,-1.30704536311704,9,"STES"
"8",0.5,0.674,-1.37481272921183,10,"KIRP"
"9",0.5,0.906,-1.40170189207788,11,"LIHC"
"11",0.5,0.702,-1.59730841980151,12,"LUSC"
"6",0.5,0.139,-1.71037344698318,13,"KICH"
"4",0.5,0.762,-1.73379735991162,14,"COAD_READ"
"5",0.5,0.844,-1.92118387118899,15,"HNSC"
