"","likelihood","bart","expr","rank_size","cancer"
"7",0.5,0.277,0.392697116697841,1,"KIRC"
"12",0.5,0.519,0.32825193722796,2,"PRAD"
"14",0.5,0.444,0.287879859003229,3,"THCA"
"8",0.5,0.63,0.135701986970442,4,"KIRP"
"2",0.5,0.719,0.124570247624159,5,"BRCA_1"
"15",0.5,0.751,-0.131949356997853,6,"UCEC"
"3",0.5,0.772,-0.445620028548208,7,"BRCA_2"
"6",0.5,0.794,-0.505201847048794,8,"KICH"
"10",0.5,0.557,-0.669326950740048,9,"LUAD"
"13",0.5,0.385,-0.825491068741362,10,"STES"
"1",0.5,0.617,-0.962542963445272,11,"BLCA"
"4",0.5,0.589,-1.05934936046499,12,"COAD_READ"
"9",0.5,0.687,-1.13907847635781,13,"LIHC"
"11",0.5,0.8,-1.29224351882193,14,"LUSC"
"5",0.5,0.587,-1.66782368775468,15,"HNSC"
