"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.817,1.26923297659643,3,"BLCA"
"2",0.5,0.108,1.21968233868929,4,"BRCA_1"
"3",0.5,0.372,1.31951250685387,2,"BRCA_2"
"4",0.5,0.355,1.03798866512532,11,"COAD_READ"
"5",0.5,0.08,1.1976247760434,5,"HNSC"
"6",0.5,0.135,0.463288045177979,14,"KICH"
"7",0.5,0.141,0.823928688745678,12,"KIRC"
"8",0.5,0.085,0.559025725641722,13,"KIRP"
"9",0.5,0.107,0.429362296771208,15,"LIHC"
"10",0.5,0.143,1.06408935198975,8,"LUAD"
"11",0.5,0.19,1.05714951768557,10,"LUSC"
"12",0.5,0.116,1.0631362057981,9,"PRAD"
"13",0.5,0.162,1.11959562793598,6,"STES"
"14",0.5,0.122,1.07765570201452,7,"THCA"
"15",0.5,0.41,1.36071491050854,1,"UCEC"
