"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.833,1.18988741681569,11,"BLCA"
"2",0.5,0.266,1.64982334674146,1,"BRCA_1"
"3",0.5,0.675,1.59340912058624,2,"BRCA_2"
"4",0.5,0.328,1.33704813137109,8,"COAD_READ"
"5",0.5,0.208,1.18731692805313,12,"HNSC"
"6",0.5,0.802,1.054206649818,14,"KICH"
"7",0.5,0.135,1.44364863852216,7,"KIRC"
"8",0.5,0.17,1.12215643523207,13,"KIRP"
"9",0.5,0.221,0.929690536738951,15,"LIHC"
"10",0.5,0.163,1.44505567991907,6,"LUAD"
"11",0.5,0.254,1.46730425771176,5,"LUSC"
"12",0.5,0.168,1.26648823155984,9,"PRAD"
"13",0.5,0.17,1.47873317500674,4,"STES"
"14",0.5,0.112,1.55065288232517,3,"THCA"
"15",0.5,0.677,1.2312924475653,10,"UCEC"
