"","likelihood","bart","expr","rank_size","cancer"
"12",0.5,0.641,3.12984182521887,1,"PRAD"
"7",0.5,0.573,3.09549819590508,2,"KIRC"
"11",0.5,0.218,3.07877823280262,3,"LUSC"
"5",0.5,0.227,2.91426925283805,4,"HNSC"
"3",0.5,0.072,2.91123088422969,5,"BRCA_2"
"9",0.5,0.204,2.81839197966307,6,"LIHC"
"10",0.5,0.63,2.70902131551564,7,"LUAD"
"8",0.5,0.405,2.59850351863838,8,"KIRP"
"4",0.5,0.781,2.41916468513224,9,"COAD_READ"
"13",0.5,0.85,2.40101946602967,10,"STES"
"1",0.5,0.14,2.25486315976276,11,"BLCA"
"15",0.5,0.219,2.15879032923809,12,"UCEC"
"14",0.5,0.614,2.07815817444972,13,"THCA"
"2",0.5,0.266,2.02613449514954,14,"BRCA_1"
"6",0.5,0.16,1.45516802888345,15,"KICH"
