"","likelihood","bart","expr","rank_size","cancer"
"7",0.5,0.633,1.62897211151897,1,"KIRC"
"10",0.5,0.653,0.641275057925975,2,"LUAD"
"8",0.5,0.766,0.633152282759859,3,"KIRP"
"13",0.5,0.628,0.502084565250017,4,"STES"
"2",0.5,0.747,0.475132273943414,5,"BRCA_1"
"3",0.5,0.607,0.428848597956431,6,"BRCA_2"
"11",0.5,0.816,0.230327187275032,7,"LUSC"
"14",0.5,0.563,-0.0178757215990847,8,"THCA"
"12",0.5,0.54,-0.0708316305445339,9,"PRAD"
"5",0.5,0.712,-0.171111848634056,10,"HNSC"
"4",0.5,0.763,-0.335429112826058,11,"COAD_READ"
"6",0.5,0.65,-0.453182119752365,12,"KICH"
"1",0.5,0.68,-0.525420896627963,13,"BLCA"
"15",0.5,0.783,-0.635103073282312,14,"UCEC"
"9",0.5,0.776,-0.691569533227365,15,"LIHC"
