"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.395,2.36250030514493,7,"BLCA"
"2",0.5,0.491,2.63248017789099,3,"BRCA_1"
"3",0.5,0.139,2.75868666178609,2,"BRCA_2"
"4",0.5,0.874,2.14271620937959,13,"COAD_READ"
"5",0.5,0.264,2.32625761841787,9,"HNSC"
"6",0.5,0.205,2.05294842619261,15,"KICH"
"7",0.5,0.444,2.36272129436831,6,"KIRC"
"8",0.5,0.436,2.29354658230204,10,"KIRP"
"9",0.5,0.469,2.06139113437233,14,"LIHC"
"10",0.5,0.687,2.52023484148528,4,"LUAD"
"11",0.5,0.311,2.75959379221586,1,"LUSC"
"12",0.5,0.693,2.1887499095761,12,"PRAD"
"13",0.5,0.863,2.2573277990912,11,"STES"
"14",0.5,0.467,2.45751963272195,5,"THCA"
"15",0.5,0.55,2.34674166791292,8,"UCEC"
