"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.383,1.3904208769033,12,"BLCA"
"2",0.5,0.211,1.93036702382338,3,"BRCA_1"
"3",0.5,0.132,1.94973601809546,2,"BRCA_2"
"4",0.5,0.302,1.48462533400392,10,"COAD_READ"
"5",0.5,0.224,1.70778294847794,6,"HNSC"
"6",0.5,0.47,1.39361220881069,11,"KICH"
"7",0.5,0.293,1.82050778923316,4,"KIRC"
"8",0.5,0.19,1.3662457233961,13,"KIRP"
"9",0.5,0.242,0.655239436968285,15,"LIHC"
"10",0.5,0.21,1.67616536586015,7,"LUAD"
"11",0.5,0.154,1.97344226929662,1,"LUSC"
"12",0.5,0.213,1.63672822524804,8,"PRAD"
"13",0.5,0.245,1.75961467380247,5,"STES"
"14",0.5,0.193,1.63182296323913,9,"THCA"
"15",0.5,0.171,1.23621571178182,14,"UCEC"
