"","likelihood","bart","expr","rank_size","cancer"
"3",0.5,0.257,0.996362449095201,1,"BRCA_2"
"2",0.5,0.355,0.994156218713262,2,"BRCA_1"
"13",0.5,0.513,0.804987886440989,3,"STES"
"15",0.5,0.228,0.783627514739007,4,"UCEC"
"10",0.5,0.403,0.667775683227131,5,"LUAD"
"4",0.5,0.51,0.65903410027697,6,"COAD_READ"
"1",0.5,0.324,0.64279596840954,7,"BLCA"
"11",0.5,0.597,0.630257743159376,8,"LUSC"
"7",0.5,0.454,0.526043901516665,9,"KIRC"
"5",0.5,0.409,0.403479245995111,10,"HNSC"
"14",0.5,0.372,0.397856242554693,11,"THCA"
"6",0.5,0.297,0.339657154802968,12,"KICH"
"8",0.5,0.353,0.318251557978856,13,"KIRP"
"12",0.5,0.697,0.239389749499584,14,"PRAD"
"9",0.5,0.55,-0.0538035317029918,15,"LIHC"
