"","likelihood","bart","expr","rank_size","cancer"
"13",0.5,0.456,1.74571223990227,1,"STES"
"4",0.5,0.218,1.6513575876072,2,"COAD_READ"
"1",0.5,0.371,1.56002190241561,3,"BLCA"
"5",0.5,0.116,1.49192556745958,4,"HNSC"
"10",0.5,0.6,1.49124175398908,5,"LUAD"
"3",0.5,0.326,1.4324632860567,6,"BRCA_2"
"7",0.5,0.222,1.30136086990482,7,"KIRC"
"11",0.5,0.555,1.0838798789617,8,"LUSC"
"14",0.5,0.317,0.750469351045552,9,"THCA"
"15",0.5,0.868,0.595019436706204,10,"UCEC"
"2",0.5,0.386,0.534828297303357,11,"BRCA_1"
"8",0.5,0.34,0.518353481934401,12,"KIRP"
"12",0.5,0.324,0.147516406150464,13,"PRAD"
"9",0.5,0.238,0.0654611189773164,14,"LIHC"
"6",0.5,0.409,-0.778401155989771,15,"KICH"
