"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.32,0.396143687338859,9,"BLCA"
"2",0.5,0.615,1.17483525435165,6,"BRCA_1"
"3",0.5,0.079,0.690966381253319,8,"BRCA_2"
"4",0.5,0.894,0.179971233925195,11,"COAD_READ"
"5",0.5,0.14,0.120238495477849,12,"HNSC"
"6",0.5,0.129,-0.0615901079510016,15,"KICH"
"7",0.5,0.458,1.29261988819084,4,"KIRC"
"8",0.5,0.302,-0.0100395339344849,14,"KIRP"
"9",0.5,0.33,2.91238426446809,2,"LIHC"
"10",0.5,0.838,1.18338466607008,5,"LUAD"
"11",0.5,0.258,1.08007106619078,7,"LUSC"
"12",0.5,0.88,0.213760041255658,10,"PRAD"
"13",0.5,0.946,1.42060422032849,3,"STES"
"14",0.5,0.505,3.73947430298741,1,"THCA"
"15",0.5,0.559,0.103426530705171,13,"UCEC"
