"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.763,1.28989936432386,8,"BLCA"
"2",0.5,0.101,1.64556805485428,1,"BRCA_1"
"3",0.5,0.362,1.45095597539675,3,"BRCA_2"
"4",0.5,0.182,1.10966483959428,12,"COAD_READ"
"5",0.5,0.072,1.02069006675083,13,"HNSC"
"6",0.5,0.127,1.28441667205515,9,"KICH"
"7",0.5,0.133,1.39190603935949,5,"KIRC"
"8",0.5,0.087,0.951436014648642,14,"KIRP"
"9",0.5,0.096,0.597682709062439,15,"LIHC"
"10",0.5,0.136,1.37325214738908,6,"LUAD"
"11",0.5,0.137,1.24627582269955,10,"LUSC"
"12",0.5,0.111,1.58088444778654,2,"PRAD"
"13",0.5,0.141,1.40919498587922,4,"STES"
"14",0.5,0.118,1.36585640900658,7,"THCA"
"15",0.5,0.442,1.24082630064144,11,"UCEC"
