"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.308,1.23188807991213,1,"BRCA_1"
"14",0.5,0.322,1.22664937265703,2,"THCA"
"7",0.5,0.483,1.07638859630955,3,"KIRC"
"10",0.5,0.467,1.06756544196648,4,"LUAD"
"6",0.5,0.131,0.988998395301119,5,"KICH"
"8",0.5,0.446,0.974850866264094,6,"KIRP"
"15",0.5,0.092,0.967265079087678,7,"UCEC"
"1",0.5,0.175,0.965691153151389,8,"BLCA"
"11",0.5,0.547,0.886760154854648,9,"LUSC"
"3",0.5,0.106,0.881955274025197,10,"BRCA_2"
"4",0.5,0.227,0.850316977749173,11,"COAD_READ"
"13",0.5,0.509,0.828905132382277,12,"STES"
"12",0.5,0.579,0.759775979215278,13,"PRAD"
"9",0.5,0.451,0.320836389481046,14,"LIHC"
"5",0.5,0.498,0.155256634217816,15,"HNSC"
