"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.801,1.61241749738508,13,"BLCA"
"2",0.5,0.256,2.40998953062153,1,"BRCA_1"
"3",0.5,0.291,2.14301021491214,6,"BRCA_2"
"4",0.5,0.661,1.86712446266607,10,"COAD_READ"
"5",0.5,0.125,1.86326054344862,11,"HNSC"
"6",0.5,0.548,2.06732405794321,8,"KICH"
"7",0.5,0.131,2.28194492364998,2,"KIRC"
"8",0.5,0.176,1.87627459947381,9,"KIRP"
"9",0.5,0.188,1.47807250923075,15,"LIHC"
"10",0.5,0.27,2.20698575429927,4,"LUAD"
"11",0.5,0.164,2.13838770076112,7,"LUSC"
"12",0.5,0.325,2.1952225179754,5,"PRAD"
"13",0.5,0.468,1.81159317226865,12,"STES"
"14",0.5,0.139,2.26597287362529,3,"THCA"
"15",0.5,0.764,1.55697005490976,14,"UCEC"
