"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.33,2.2875868948494,1,"BRCA_1"
"15",0.5,0.666,2.18289168852007,2,"UCEC"
"1",0.5,0.436,1.95164262682484,3,"BLCA"
"11",0.5,0.221,1.89153905165475,4,"LUSC"
"7",0.5,0.38,1.87464031343357,5,"KIRC"
"12",0.5,0.719,1.86577114298197,6,"PRAD"
"3",0.5,0.098,1.83118954033094,7,"BRCA_2"
"9",0.5,0.496,1.75977797892334,8,"LIHC"
"4",0.5,0.912,1.68515704496628,9,"COAD_READ"
"13",0.5,0.928,1.66664110926552,10,"STES"
"10",0.5,0.693,1.37063523173906,11,"LUAD"
"14",0.5,0.495,1.24183818988953,12,"THCA"
"5",0.5,0.151,1.11217516526579,13,"HNSC"
"8",0.5,0.295,0.944284821110721,14,"KIRP"
"6",0.5,0.123,0.456753060151737,15,"KICH"
