"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.487,1.47400938172163,1,"BRCA_1"
"13",0.5,0.36,1.35911730810415,2,"STES"
"11",0.5,0.441,1.35683901532956,3,"LUSC"
"1",0.5,0.702,1.23593688242369,4,"BLCA"
"4",0.5,0.391,1.20514865952222,5,"COAD_READ"
"10",0.5,0.386,1.17076482633278,6,"LUAD"
"3",0.5,0.41,1.15925903924926,7,"BRCA_2"
"15",0.5,0.553,1.14936625837165,8,"UCEC"
"7",0.5,0.453,1.12941139070323,9,"KIRC"
"6",0.5,0.229,1.09876208197662,10,"KICH"
"5",0.5,0.463,1.05234611261249,11,"HNSC"
"12",0.5,0.33,1.03298055347648,12,"PRAD"
"14",0.5,0.298,0.977150239226733,13,"THCA"
"8",0.5,0.517,0.962408702641003,14,"KIRP"
"9",0.5,0.505,0.628025017798146,15,"LIHC"
